,3,4,5,6,7,8
3,0.0,0.0,0.5,0.5,0.0,0.0
4,0.0,0.0,0.7272727272727273,0.2727272727272727,0.0,0.0
5,0.0,0.0,0.7352941176470589,0.25735294117647056,0.007352941176470588,0.0
6,0.0,0.0,0.2734375,0.671875,0.0546875,0.0
7,0.0,0.0,0.1,0.4,0.475,0.025
8,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
